word,year_month,n,total,tf,idf,tf_idf
қазандаға_noun,2021-10,14,2389,0.0058601925491837585,3.2386784521643803,0.01897927933457569
коронавирус_noun,2021-10,41,2389,0.01716199246546672,0.5996211225491218,0.010290693187322727
ревакцинация_noun,2021-10,15,2389,0.006278777731268313,1.580450375560848,0.009923296623446095
коронавирусқ_noun,2021-10,19,2389,0.00795311845960653,1.2237754316221157,0.009732830975646797
бойынша_noun,2021-10,36,2389,0.01506906655504395,0.6359887667199967,0.009583757053963951
балаларғ_noun,2021-11,31,1775,0.017464788732394366,1.580450375560848,0.027602231911203545
вакциный_noun,2021-11,28,1775,0.015774647887323943,1.1592369104845446,0.018286554080882957
жас_noun,2021-11,16,1775,0.009014084507042254,1.791759469228055,0.01615107127191486
вакцинаса_noun,2021-11,12,1775,0.0067605633802816905,1.916922612182061,0.012959476814751963
салдыруғ_noun,2021-11,10,1775,0.005633802816901409,2.2270775404859005,0.012546915721047327
№124_adj,2021-12,5,1769,0.002826455624646693,4.624972813284271,0.013072280421945368
донорлыққ_noun,2021-12,4,1769,0.0022611644997173543,4.624972813284271,0.010457824337556293
талаптарин_noun,2021-12,6,1769,0.0033917467495760316,2.6790626642289577,0.00908670208330907
қать_verb,2021-12,9,1769,0.005087620124364048,1.6805338341178306,0.008549917754132547
сөздік_noun,2021-12,3,1769,0.0016958733747880158,4.624972813284271,0.00784336825316722
№125_adj,2022-01,5,1107,0.004516711833785004,4.624972813284271,0.02088966943669499
ақыл_noun,2022-01,8,1107,0.007226738934056007,2.6790626642289577,0.019360886462359225
қарастырылып_noun,2022-01,4,1107,0.0036133694670280035,3.9318256327243257,0.01420713869096414
талаптарин_noun,2022-01,5,1107,0.004516711833785004,2.6790626642289577,0.012100554038974514
қаңтардаға_noun,2022-01,4,1107,0.0036133694670280035,3.0155349008501706,0.010896241737489324
№126_adj,2022-02,19,1553,0.012234385061171926,4.624972813284271,0.056583698295171375
ақпандаға_noun,2022-02,14,1553,0.00901481004507405,3.0155349008501706,0.0271844743154555
науқас_noun,2022-02,20,1553,0.0128783000643915,1.257676983297797,0.016196741574987725
суармал_noun,2022-02,5,1553,0.003219575016097875,4.624972813284271,0.01489044691978194
әскери_noun,2022-02,8,1553,0.0051513200257566,2.833213344056216,0.014594788636477611
№127_adj,2022-03,13,969,0.013415892672858616,3.9318256327243257,0.052748950697023976
тәртіпсіздіктер_noun,2022-03,11,969,0.011351909184726523,3.9318256327243257,0.04463372751286644
қатысқан_verb,2022-03,11,969,0.011351909184726523,3.9318256327243257,0.04463372751286644
әкімдігіть_noun,2022-03,11,969,0.011351909184726523,3.9318256327243257,0.04463372751286644
наурыздаға_noun,2022-03,12,969,0.01238390092879257,3.5263605246161616,0.04367009937605154
дауд_noun,2022-04,10,1049,0.009532888465204958,3.9318256327243257,0.03748165522139491
жеңіска_noun,2022-04,10,1049,0.009532888465204958,3.9318256327243257,0.03748165522139491
компаниямен_noun,2022-04,10,1049,0.009532888465204958,3.9318256327243257,0.03748165522139491
№128_adj,2022-04,7,1049,0.00667302192564347,4.624972813284271,0.030862544988550903
қор_noun,2022-04,6,1049,0.005719733079122974,2.2270775404859005,0.012738289078089039
#вебопрос_noun,2022-05,3,238,0.012605042016806723,4.624972813284271,0.05829797663803703
#опрос_noun,2022-05,3,238,0.012605042016806723,4.624972813284271,0.05829797663803703
#саулнам_noun,2022-05,3,238,0.012605042016806723,4.624972813284271,0.05829797663803703
жалғастырамыз_noun,2022-05,3,238,0.012605042016806723,3.9318256327243257,0.049560827303247804
жариялауд_noun,2022-05,3,238,0.012605042016806723,3.9318256327243257,0.049560827303247804
сауалнам_adj,2022-05,3,238,0.012605042016806723,3.9318256327243257,0.049560827303247804
языками_noun,2022-05,3,238,0.012605042016806723,3.9318256327243257,0.049560827303247804
қызықт_noun,2022-05,3,238,0.012605042016806723,3.9318256327243257,0.049560827303247804
№130_adj,2022-06,4,335,0.011940298507462687,3.9318256327243257,0.0469471717340218
аулаа_noun,2022-06,3,335,0.008955223880597015,3.9318256327243257,0.035210378800516355
құралдарымен_noun,2022-06,3,335,0.008955223880597015,3.5263605246161616,0.03157934798163727
таралуа_noun,2022-06,4,335,0.011940298507462687,2.4277482359480516,0.02898803863818569
127-дный_adj,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
«соңға_noun,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
атқаралып_noun,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
жіті_noun,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
таратылғать_verb,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
қадама_noun,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
өлі_noun,2022-06,2,335,0.005970149253731343,4.624972813284271,0.02761177798975684
ағза_noun,2022-07,6,1027,0.005842259006815969,3.9318256327243257,0.022970743716013587
ағз_noun,2022-07,6,1027,0.005842259006815969,3.5263605246161616,0.020601911536219056
зерттеулердный_adj,2022-07,4,1027,0.0038948393378773127,4.624972813284271,0.018013526049792682
металлургия_noun,2022-07,4,1027,0.0038948393378773127,3.5263605246161616,0.013734607690812703
мұрын_noun,2022-07,4,1027,0.0038948393378773127,3.5263605246161616,0.013734607690812703
форматт_noun,2022-08,3,344,0.00872093023255814,3.5263605246161616,0.030753144110024666
ормящий_verb,2022-08,2,344,0.005813953488372093,4.624972813284271,0.026889376821420178
№132_adj,2022-08,2,344,0.005813953488372093,4.624972813284271,0.026889376821420178
предложение_noun,2022-08,7,344,0.020348837209302327,1.128465251817791,0.022962955705594583
сынып_noun,2022-08,2,344,0.005813953488372093,2.833213344056216,0.016472170604978
№133_adj,2022-09,5,535,0.009345794392523364,4.624972813284271,0.04322404498396514
өсі_noun,2022-09,4,535,0.007476635514018692,3.2386784521643803,0.024214418333939294
фельдшерлік-акушерлік_noun,2022-09,3,535,0.005607476635514018,3.9318256327243257,0.022047620370416778
ес_noun,2022-09,7,535,0.013084112149532711,1.6805338341178306,0.0219882931566819
металлургия_noun,2022-09,3,535,0.005607476635514018,3.5263605246161616,0.019773984250184083
№134_adj,2022-10,8,790,0.010126582278481013,4.624972813284271,0.04683516772946097
есег_noun,2022-10,8,790,0.010126582278481013,2.545531271604435,0.02577753186434871
қазандаға_noun,2022-10,6,790,0.007594936708860759,3.2386784521643803,0.024597557864539595
артт_noun,2022-10,8,790,0.010126582278481013,2.3223877202902252,0.023517850332052913
науқас_noun,2022-10,11,790,0.013924050632911392,1.257676983297797,0.01751195799528578
қарашадаға_noun,2022-11,9,1556,0.005784061696658098,3.5263605246161616,0.020396686839039495
қаңтар-қазанный_noun,2022-11,8,1556,0.005141388174807198,3.9318256327243257,0.020215041813492676
-да_noun,2022-11,8,1556,0.005141388174807198,3.2386784521643803,0.016651303095960822
қарқын_noun,2022-11,8,1556,0.005141388174807198,3.2386784521643803,0.016651303095960822
мектеп_noun,2022-11,9,1556,0.005784061696658098,2.833213344056216,0.01638748078181616
желтоқсандаға_noun,2022-12,15,838,0.017899761336515514,3.5263605246161616,0.06312101177713893
№136_adj,2022-12,7,838,0.008353221957040573,4.624972813284271,0.03863342445464188
науқас_noun,2022-12,20,838,0.02386634844868735,1.257676983297797,0.030016157119279165
коронавирус_noun,2022-12,40,838,0.0477326968973747,0.5996211225491218,0.0286215332959008
ауыр_noun,2022-12,24,838,0.028639618138424822,0.9873866535578852,0.028278376712874996
градусқ_noun,2023-01,16,1068,0.0149812734082397,4.624972813284271,0.0692879822214872
№137_adj,2023-01,14,1068,0.013108614232209739,3.5263605246161616,0.046225699760886016
командасындаға_noun,2023-01,11,1068,0.010299625468164793,3.9318256327243257,0.04049633142319062
қаңтардаға_noun,2023-01,11,1068,0.010299625468164793,3.0155349008501706,0.031058880064936213
пмпк_noun,2023-01,8,1068,0.00749063670411985,3.2386784521643803,0.024259763686624573
№138_adj,2023-02,6,597,0.010050251256281407,3.9318256327243257,0.039515835504767095
науқас_noun,2023-02,12,597,0.020100502512562814,1.257676983297797,0.025279939362769788
ақпандаға_noun,2023-02,5,597,0.008375209380234505,3.0155349008501706,0.025255736188024878
кви_noun,2023-02,7,597,0.011725293132328308,1.580450375560848,0.018531243934549305
ауыр_noun,2023-02,11,597,0.018425460636515914,0.9873866535578852,0.01819305391815199
жағдайа_noun,2023-02,11,597,0.018425460636515914,0.9873866535578852,0.01819305391815199
төль_noun,2023-03,10,738,0.013550135501355014,3.9318256327243257,0.053276770091115526
№139_adj,2023-03,8,738,0.01084010840108401,3.9318256327243257,0.04262141607289242
карточкаларын_noun,2023-03,6,738,0.008130081300813009,4.624972813284271,0.03760140498605098
қолом_noun,2023-03,7,738,0.009485094850948509,3.5263605246161616,0.03344786405462484
ақшасыз_noun,2023-03,4,738,0.005420054200542005,4.624972813284271,0.025067603324033988
банктер_noun,2023-03,4,738,0.005420054200542005,4.624972813284271,0.025067603324033988
№140_adj,2023-04,5,606,0.00825082508250825,4.624972813284271,0.03815984169376461
синоптиктер_noun,2023-04,3,606,0.0049504950495049506,4.624972813284271,0.022895905016258766
мәлімть_verb,2023-04,5,606,0.00825082508250825,2.6790626642289577,0.022104477427631664
коронавирус_noun,2023-04,21,606,0.034653465346534656,0.5996211225491218,0.020778949791306203
науқас_noun,2023-04,10,606,0.0165016501650165,1.257676983297797,0.020753745598973545
соғада_noun,2023-05,8,425,0.018823529411764704,4.624972813284271,0.08705831177946861
м/с_noun,2023-05,10,425,0.023529411764705882,3.5263605246161616,0.08297318881449792
найзағай_noun,2023-05,7,425,0.01647058823529412,4.624972813284271,0.07617602280703505
шығысынд_noun,2023-05,6,425,0.01411764705882353,4.624972813284271,0.06529373383460146
жеть_verb,2023-05,6,425,0.01411764705882353,3.9318256327243257,0.055508126579637544
видеосообщение_noun,2023-06,4,56,0.07142857142857142,4.624972813284271,0.33035520094887644
кнопка_noun,2023-06,2,56,0.03571428571428571,2.3223877202902252,0.08294241858179376
гремлинский_adj,2023-06,1,56,0.017857142857142856,4.624972813284271,0.08258880023721911
неоспоримый_noun,2023-06,1,56,0.017857142857142856,4.624972813284271,0.08258880023721911
неоспоримый_verb,2023-06,1,56,0.017857142857142856,4.624972813284271,0.08258880023721911
тестер_noun,2023-06,1,56,0.017857142857142856,4.624972813284271,0.08258880023721911
уланоризм_noun,2023-06,1,56,0.017857142857142856,4.624972813284271,0.08258880023721911
бұрынғыданин_verb,2023-07,3,535,0.005607476635514018,4.624972813284271,0.025934426990379084
№143_adj,2023-07,3,535,0.005607476635514018,4.624972813284271,0.025934426990379084
бір_noun,2023-07,14,535,0.026168224299065422,0.7748252115742124,0.02027579992904481
визан_noun,2023-07,2,535,0.003738317757009346,4.624972813284271,0.01728961799358606
заңнамасынд_noun,2023-07,2,535,0.003738317757009346,4.624972813284271,0.01728961799358606
-ка_noun,2023-08,8,532,0.015037593984962405,4.624972813284271,0.0695484633576582
к_noun,2023-08,16,532,0.03007518796992481,1.8523840910444898,0.05571079973066134
тонна_adj,2023-08,8,532,0.015037593984962405,3.0155349008501706,0.04534638948646873
атезолизумаб_noun,2023-08,4,532,0.007518796992481203,4.624972813284271,0.0347742316788291
қымбаттада_noun,2023-08,3,532,0.005639097744360902,3.9318256327243257,0.02217194905671612
таныстырд_noun,2023-09,4,416,0.009615384615384616,4.624972813284271,0.04447089243542568
қытай_noun,2023-09,5,416,0.01201923076923077,2.3223877202902252,0.02791331394579598
сапара_noun,2023-09,3,416,0.007211538461538462,3.2386784521643803,0.02335585422233928
табылада_noun,2023-09,4,416,0.009615384615384616,2.4277482359480516,0.023343733037962035
жарақтандыр_noun,2023-09,2,416,0.004807692307692308,4.624972813284271,0.02223544621771284
№145_adj,2023-09,2,416,0.004807692307692308,4.624972813284271,0.02223544621771284
трансплантаттаа_noun,2023-10,7,675,0.01037037037037037,4.624972813284271,0.047962681026651695
ағзалар_noun,2023-10,4,675,0.005925925925925926,3.9318256327243257,0.02329970745318119
көбейген_noun,2023-10,5,675,0.007407407407407408,3.0155349008501706,0.022337295561853116
тонна_adj,2023-10,5,675,0.007407407407407408,3.0155349008501706,0.022337295561853116
№146_adj,2023-10,3,675,0.0044444444444444444,4.624972813284271,0.02055543472570787
әуй_adj,2023-11,5,383,0.013054830287206266,3.5263605246161616,0.04603603818036764
бостандықт_noun,2023-11,3,383,0.007832898172323759,4.624972813284271,0.03622694109622144
көгеріп_noun,2023-11,3,383,0.007832898172323759,4.624972813284271,0.03622694109622144
қызылшамный_noun,2023-11,3,383,0.007832898172323759,4.624972813284271,0.03622694109622144
ұл_noun,2023-11,3,383,0.007832898172323759,3.9318256327243257,0.030797589812462077
№147_adj,2023-11,3,383,0.007832898172323759,3.9318256327243257,0.030797589812462077
құмар_noun,2023-12,7,592,0.011824324324324325,3.9318256327243257,0.046491181468024126
ұйқа_noun,2023-12,8,592,0.013513513513513514,3.2386784521643803,0.043765925029248386
ойындар_noun,2023-12,4,592,0.006756756756756757,3.5263605246161616,0.023826760301460553
айырбастаа_noun,2023-12,3,592,0.005067567567567568,4.624972813284271,0.023437362229481104
күнбағыса_noun,2023-12,3,592,0.005067567567567568,4.624972813284271,0.023437362229481104
жер_noun,2024-01,8,1373,0.005826656955571741,3.2386784521643803,0.018870668330163907
балдыркөк_noun,2024-01,5,1373,0.003641660597232338,4.624972813284271,0.016842581257408125
нұсқасын_noun,2024-01,8,1373,0.005826656955571741,2.833213344056216,0.016508162237763826
сайтынать_noun,2024-01,8,1373,0.005826656955571741,2.833213344056216,0.016508162237763826
аласыздар_noun,2024-01,8,1373,0.005826656955571741,2.6790626642289577,0.015609979106942217
оқя_noun,2024-01,8,1373,0.005826656955571741,2.6790626642289577,0.015609979106942217
нұсқасын_noun,2024-02,6,817,0.0073439412484700125,2.833213344056216,0.020806952343130108
сайтынать_noun,2024-02,6,817,0.0073439412484700125,2.833213344056216,0.020806952343130108
аласыздар_noun,2024-02,6,817,0.0073439412484700125,2.6790626642289577,0.01967487880706701
оқя_noun,2024-02,6,817,0.0073439412484700125,2.6790626642289577,0.01967487880706701
алдынать_verb,2024-02,3,817,0.0036719706242350062,4.624972813284271,0.016982764308265376
мәйіт_verb,2024-02,3,817,0.0036719706242350062,4.624972813284271,0.016982764308265376
врач_noun,2024-03,300,24138,0.012428535918468804,0.5645298027378517,0.007016278930373498
медицинский_adj,2024-03,200,24138,0.008285690612312536,0.6176396280518002,0.005117570867941007
больница_noun,2024-03,177,24138,0.007332836191896595,0.6931471805599453,0.005082734731921051
ребенок_noun,2024-03,244,24138,0.010108542547021294,0.4818380868927384,0.004870680802130589
операция_noun,2024-03,269,24138,0.011144253873560361,0.32090772008010127,0.0035762771025580928
врач_noun,2024-04,165,18155,0.009088405397961994,0.5645298027378517,0.005130675706513111
больница_noun,2024-04,128,18155,0.007050399339025062,0.6931471805599453,0.004886964423666923
помощь_noun,2024-04,117,18155,0.006444505645827596,0.6546808997321493,0.0042190947545393265
ребенок_noun,2024-04,151,18155,0.008317267970256129,0.4818380868927384,0.004007576486962462
рак_noun,2024-04,90,18155,0.004957312035251997,0.7537718023763802,0.0037366820277540194
больница_noun,2024-05,201,23569,0.008528151385294242,0.6931471805599453,0.0059112640881050955
медицинский_adj,2024-05,225,23569,0.00954643811786669,0.6176396280518002,0.0058962584883387095
ребенок_noun,2024-05,287,23569,0.012177012177012177,0.4818380868927384,0.005867348251441126
врач_noun,2024-05,209,23569,0.008867580296151725,0.5645298027378517,0.0050060133553485936
помощь_noun,2024-05,157,23569,0.0066612923755780895,0.6546808997321493,0.00436102088582237
больница_noun,2024-06,268,35026,0.007651458916233655,0.6931471805599453,0.005303587174957612
врач_noun,2024-06,311,35026,0.008879118369211443,0.5645298027378517,0.005012526941456971
ребенок_noun,2024-06,342,35026,0.009764175184148918,0.4818380868927384,0.004704751490815866
медицинский_adj,2024-06,265,35026,0.007565808256723577,0.6176396280518002,0.0046729429975939886
фетальный_adj,2024-06,61,35026,0.0017415634100382573,2.3223877202902252,0.004044585477579619
врач_noun,2024-07,273,31100,0.008778135048231512,0.5645298027378517,0.004955518847184357
больница_noun,2024-07,193,31100,0.0062057877813504825,0.6931471805599453,0.004301524303796445
медицинский_adj,2024-07,208,31100,0.0066881028938906755,0.6176396280518002,0.004130837383754805
провести_verb,2024-07,187,31100,0.006012861736334405,0.6359887667199967,0.0038241125201491765
орган_noun,2024-07,169,31100,0.005434083601286174,0.6737290947028437,0.0036611002252341027
больница_noun,2024-08,359,43091,0.008331206052307907,0.6931471805599453,0.005774751985821178
врач_noun,2024-08,423,43091,0.009816434986424078,0.5645298027378517,0.005541670106474931
магнит_noun,2024-08,110,43091,0.002552737230512172,2.0600234558227344,0.005258698571407041
ребенок_noun,2024-08,431,43091,0.0100020886031886,0.4818380868927384,0.004819387237492057
отделение_noun,2024-08,205,43091,0.004757373929590866,0.712949807856125,0.003391768829001546
больница_noun,2024-09,394,34908,0.011286811046178527,0.6931471805599453,0.007823421254171492
ребенок_noun,2024-09,451,34908,0.012919674573163745,0.4818380868927384,0.0062251912796099755
врач_noun,2024-09,353,34908,0.010112295175890913,0.5645298027378517,0.005708692000872626
медицинский_adj,2024-09,249,34908,0.0071330354073564795,0.6176396280518002,0.004405645335879977
помощь_noun,2024-09,216,34908,0.006187693365417669,0.6546808997321493,0.004050964659738291
больница_noun,2024-10,366,38176,0.009587175188600168,0.6931471805599453,0.006645323451512469
врач_noun,2024-10,443,38176,0.01160414920368818,0.5645298027378517,0.0065508880608986875
медицинский_adj,2024-10,260,38176,0.006810561609388097,0.6176396280518002,0.004206472739246334
год_noun,2024-10,504,38176,0.013202011735121543,0.29423947299793995,0.0038845529754547815
ребенок_noun,2024-10,307,38176,0.008041701592623638,0.4818380868927384,0.0038747981107520608
ребенок_noun,2024-11,500,34479,0.01450158067229328,0.4818380868927384,0.006987413888058505
врач_noun,2024-11,390,34479,0.01131123292438876,0.5645298027378517,0.00638552809152708
больница_noun,2024-11,292,34479,0.008468923112619275,0.6931471805599453,0.0058702101778910065
медицинский_adj,2024-11,248,34479,0.007192784013457467,0.6176396280518002,0.004442548442728804
помощь_noun,2024-11,182,34479,0.005278575364714754,0.6546808997321493,0.003455782469075413
больница_noun,2024-12,553,54020,0.010236949278045169,0.6931471805599453,0.007095712529612176
врач_noun,2024-12,538,54020,0.009959274342835986,0.5645298027378517,0.005622307180173347
помощь_noun,2024-12,456,54020,0.008441318030359126,0.6546808997321493,0.005526369683040727
медицинский_adj,2024-12,393,54020,0.007275083302480563,0.6176396280518002,0.004493379744989957
авиакатастрофа_noun,2024-12,85,54020,0.0015734912995186967,2.6790626642289577,0.004215481793029645
метапневмовирус_noun,2025-01,750,225853,0.003320744023767672,2.545531271604435,0.008453057757494149
медицинский_adj,2025-01,1941,225853,0.008594085533510735,0.6176396280518002,0.005308047792362927
год_noun,2025-01,3407,225853,0.015085033185301943,0.29423947299793995,0.004438612214599679
2024_adj,2025-01,542,225853,0.0023997910145094376,1.6805338341178306,0.0040329299946950635
помощь_noun,2025-01,1153,225853,0.005105090479205501,0.6546808997321493,0.0033422052281402866
медицинский_adj,2025-02,1715,192448,0.008911498170934486,0.6176396280518002,0.005504094415680273
год_noun,2025-02,2941,192448,0.015282050216162288,0.29423947299793995,0.004496582401931646
помощь_noun,2025-02,1084,192448,0.005632690389092118,0.6546808997321493,0.0036876148118434576
2024_adj,2025-02,397,192448,0.002062894911872298,1.6805338341178306,0.0034667646956309177
ребенок_noun,2025-02,1350,192448,0.007014881942135018,0.4818380868927384,0.0033800372947767545
медицинский_adj,2025-03,1710,185743,0.009206268876889035,0.6176396280518002,0.005686156484866608
год_noun,2025-03,2566,185743,0.013814787098302493,0.29423947299793995,0.004064855675383266
помощь_noun,2025-03,1133,185743,0.006099826103810103,0.6546808997321493,0.003993439641852049
2024_adj,2025-03,378,185743,0.0020350699622596813,1.6805338341178306,0.003420003926374291
область_noun,2025-03,910,185743,0.00489924250173627,0.6359887667199967,0.003115863196541442
медицинский_adj,2025-04,2625,263801,0.009950682522052608,0.6176396280518002,0.006145935851782122
помощь_noun,2025-04,1813,263801,0.006872604728564335,0.6546808997321493,0.004499363047199922
год_noun,2025-04,2992,263801,0.011341882707040535,0.29423947299793995,0.0033372295905240556
ребенок_noun,2025-04,1363,263801,0.005166773439069601,0.4818380868927384,0.0024895482292895113
врач_noun,2025-04,1163,263801,0.004408626199294165,0.5645298027378517,0.00248880087863246
медицинский_adj,2025-05,1919,226114,0.008486869455230547,0.6176396280518002,0.005241826893652779
год_noun,2025-05,2910,226114,0.012869614442272482,0.29423947299793995,0.003786748571180932
помощь_noun,2025-05,1231,226114,0.005444156487435541,0.6546808997321493,0.0035641852674769174
врач_noun,2025-05,1257,226114,0.005559142733311515,0.5645298027378517,0.0031383017506279114
больница_noun,2025-05,838,226114,0.00370609515554101,0.6931471805599453,0.002568869407950123
медицинский_adj,2025-06,2546,257249,0.00989702583877877,0.6176396280518002,0.0061127953578823755
помощь_noun,2025-06,1603,257249,0.0062313167398123995,0.6546808997321493,0.0040795240497363845
врач_noun,2025-06,1630,257249,0.0063362734160288285,0.5645298027378517,0.003577015181643848
год_noun,2025-06,3063,257249,0.01190675182410816,0.29423947299793995,0.0035034363818428455
ребенок_noun,2025-06,1463,257249,0.005687096937208697,0.4818380868927384,0.0027402599081981904
